titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt0085346	16	Class	AR	\N	\N	\N	0
tt0085346	17	Jonathans første affære	DK	\N	imdbDisplay	\N	0
tt0085346	18	Uma Questão de Classe	BR	\N	imdbDisplay	\N	0
tt0085346	19	Ha-Bogrim	IL	he	\N	\N	0
tt0085346	1	Класс	SUHH	ru	\N	\N	0
tt0085346	20	Jonathans frestelse	SE	\N	imdbDisplay	\N	0
tt0085346	21	Clase	PE	\N	imdbDisplay	\N	0
tt0085346	22	Jenkkikassi ja pitsipöksy	FI	\N	imdbDisplay	\N	0
tt0085346	23	I sarantara kai o protaris	GR	\N	\N	transliterated ISO-LATIN-1 title	0
tt0085346	24	Клас	UA	\N	\N	\N	0
tt0085346	2	Class	US	\N	\N	\N	0
tt0085346	3	Cena ljubezni	SI	\N	imdbDisplay	\N	0
tt0085346	4	Én és a te anyád	HU	\N	imdbDisplay	\N	0
tt0085346	5	Classe	PT	\N	\N	\N	0
tt0085346	6	Elämä yllättää	FI	\N	tv	\N	0
tt0085346	7	Sinif	TR	tr	\N	\N	0
tt0085346	8	Клас	BG	bg	\N	\N	0
tt0085346	9	Class - Vom Klassenzimmer zur Klassefrau	XWG	\N	\N	\N	0
tt0085442	1	Disconnected	US	\N	\N	\N	0
tt0085442	2	Telephone Killer	FR	\N	video	\N	0
tt0085442	3	Disconnected: Ligação Mortal	BR	\N	video	\N	0
tt0085442	4	Disconnected	\N	\N	original	\N	1
tt0085513	10	Gefährliches Dreieck	XWG	\N	\N	\N	0
tt0085513	11	Zdemaskowanie	PL	\N	alternative	\N	0
tt0085513	12	Ihtiras	TR	tr	\N	\N	0
tt0085513	13	Odslona	PL	\N	imdbDisplay	\N	0
tt0085513	14	Exposed	US	\N	\N	\N	0
tt0085513	15	Védtelenül	HU	\N	\N	\N	0
tt0085513	16	Revelação	PT	\N	imdbDisplay	\N	0
tt0085513	17	Surexposé	FR	\N	\N	\N	0
tt0085513	18	Mujer en peligro	PE	\N	imdbDisplay	\N	0
tt0085513	19	Paljastus	FI	\N	\N	\N	0
tt0085513	1	Ektetheimeni	GR	\N	\N	transliterated ISO-LATIN-1 title	0
tt0085513	2	Villanófényben	HU	\N	alternative	\N	0
tt0085513	3	Star's lovers	IT	\N	\N	\N	0
tt0085513	4	Os Desencontros da Vida	BR	\N	video	\N	0
tt0085513	5	Al descobert	ES	ca	\N	\N	0
tt0085513	6	Un cebo llamado Elisabeth	ES	\N	\N	\N	0
tt0085513	7	Triunghi periculos	RO	\N	imdbDisplay	\N	0
tt0085513	8	Exposed	\N	\N	original	\N	1
tt0085513	9	Entre a Vida e a Morte	BR	\N	imdbDisplay	\N	0
tt0085524	1	Fantozzi todavía aguanta	AR	\N	\N	\N	0
tt0085524	2	Pechowiec Fantozzi	PL	\N	imdbDisplay	\N	0
tt0085524	3	Fantozzi tovább tűr	HU	\N	\N	\N	0
tt0085524	4	Fantozzi subisce ancora	\N	\N	original	\N	1
tt0085524	5	У Фантоцци опять неприятности	SUHH	ru	\N	\N	0
tt0085524	6	Fantozzi subisce ancora	IT	\N	\N	\N	0
tt0085529	10	De vrouw van mijn makker	BE	qbn	\N	literal title	0
tt0085529	1	A haverom nője	HU	\N	\N	\N	0
tt0085529	2	A Mulher do Meu Melhor Amigo	PT	\N	imdbDisplay	\N	0
tt0085529	3	My Best Friend's Girl	US	\N	\N	\N	0
tt0085529	4	Женщина моего друга	SUHH	ru	\N	\N	0
tt0085529	5	Zona mojego kumpla	PL	\N	imdbDisplay	\N	0
tt0085529	6	Die Frau meines Kumpels	XWG	\N	\N	\N	0
tt0085529	7	A Mulher do Meu Melhor Amigo	BR	\N	\N	\N	0
tt0085529	8	La femme de mon pote	\N	\N	original	\N	1
tt0085529	9	La femme de mon pote	FR	\N	\N	\N	0
tt0085539	1	Filmgore	US	\N	\N	\N	0
tt0085588	1	Paljastavat kuvat	FI	\N	\N	\N	0
tt0085588	2	Getting It On	US	\N	\N	\N	0
tt0085588	3	Die Highschool-Fete	XWG	\N	\N	\N	0
tt0085588	4	Getting It On	\N	\N	original	\N	1
tt0085588	5	American Voyeur	US	\N	working	\N	0
tt0085588	6	Descobertas de Adolescentes	BR	\N	imdbDisplay	\N	0
tt0085621	1	Wielki smutek Zohary	PL	\N	imdbDisplay	\N	0
tt0085621	2	The Great Sadness of Zohara	IL	\N	\N	\N	0
tt0085621	3	The Great Sadness of Zohara	\N	\N	original	\N	1
tt0085621	4	The Great Sadness of Zohara	GR	\N	festival	\N	0
tt0085688	10	Hosszú vágta	\N	\N	original	\N	1
tt0085688	11	Brady's Escape	\N	\N	\N	\N	0
tt0085688	12	The Long Ride	FI	\N	\N	video box title	0
tt0085688	13	La lunga corsa	IT	\N	\N	\N	0
tt0085688	14	Brady's Escape	US	\N	imdbDisplay	\N	0
tt0085688	15	The Long Ride	XWW	en	\N	video box title	0
tt0085688	1	Galopem przez puszte	PL	\N	imdbDisplay	\N	0
tt0085688	2	La fuga legendaria	ES	\N	imdbDisplay	\N	0
tt0085688	3	Ραψωδία θανάτου	GR	\N	\N	\N	0
tt0085688	4	The Long Ride	AU	\N	\N	video box title	0
tt0085688	5	Der lange Ritt	DDDE	\N	\N	dubbed version	0
tt0085688	6	Fuga de uma Guerra	BR	\N	\N	\N	0
tt0085688	7	Long Ride	US	\N	\N	cable TV title	0
tt0085688	8	À bride abattue	CA	fr	imdbDisplay	\N	0
tt0085688	9	Flucht in den Tod	XWG	\N	video	\N	0
tt0085713	1	Igmanski mars	RS	\N	imdbDisplay	\N	0
tt0085713	2	Marsz smierci	PL	\N	imdbDisplay	\N	0
tt0085713	3	Igmanski mars	XYU	\N	\N	\N	0
tt0085713	4	Igmanski mars	\N	\N	original	\N	1
tt0085713	5	Igmanski marš	RS	\N	\N	\N	0
tt0085736	1	Invierno en Marbella	ES	\N	\N	\N	0
tt0085867	10	De skoningslösa	SE	\N	\N	\N	0
tt0085867	11	Marines	XWG	\N	\N	\N	0
tt0085867	12	Cavalli di razza	IT	\N	\N	\N	0
tt0085867	13	La loi des seigneurs	FR	\N	\N	\N	0
tt0085867	14	Лорды дисциплины	SUHH	ru	\N	\N	0
tt0085867	15	Guardianes del honor	AR	\N	imdbDisplay	\N	0
tt0085867	16	Hombres de hierro	ES	\N	\N	\N	0
tt0085867	17	Disciplinens hårde drenge	DK	\N	imdbDisplay	\N	0
tt0085867	18	Guardiões da Honra	BR	\N	imdbDisplay	\N	0
tt0085867	19	Disciplina brez milosti	SI	\N	imdbDisplay	\N	0
tt0085867	1	A Escola do Dever	PT	\N	\N	\N	0
tt0085867	20	Verflucht sei, was stark macht	XWG	\N	\N	\N	0
tt0085867	21	The Lords of Discipline	US	\N	\N	\N	0
tt0085867	22	Bogowie dyscypliny	PL	\N	imdbDisplay	\N	0
tt0085867	23	Gospodari discipline	RS	\N	imdbDisplay	\N	0
tt0085867	2	Vaikene tai kuole	FI	\N	\N	\N	0
tt0085867	3	Iskence	TR	tr	\N	\N	0
tt0085867	4	A fegyelem urai	HU	\N	imdbDisplay	\N	0
tt0085867	5	Guardianes del honor	MX	\N	imdbDisplay	\N	0
tt0085867	6	I synomosia ton deka	GR	\N	\N	transliterated ISO-LATIN-1 title	0
tt0085867	7	The Lords of Discipline	\N	\N	original	\N	1
tt0085867	8	Cavalerii disciplinei	RO	\N	imdbDisplay	\N	0
tt0085867	9	La loi des seigneurs	CA	fr	\N	\N	0
tt0085902	1	Maria's Day	US	\N	\N	\N	0
tt0085902	2	Mária-nap	\N	\N	original	\N	1
tt0085902	3	Mária-nap	HU	\N	\N	\N	0
tt0085934	1	L'engrenage	FR	\N	video	\N	0
tt0085934	2	Merry-Go-Round	FR	\N	\N	\N	0
tt0085934	3	Merry-Go-Round	\N	\N	original	\N	1
tt0085991	10	Antartica	\N	\N	\N	\N	0
tt0085991	11	Антарктика	BG	bg	\N	\N	0
tt0085991	12	Antarctica	JP	en	\N	\N	0
tt0085991	1	Antarctica	DK	\N	imdbDisplay	\N	0
tt0085991	2	Wolf	US	\N	\N	Los Angeles premiere title	0
tt0085991	3	Антарктическая повесть	SUHH	ru	\N	\N	0
tt0085991	4	Nankyoku monogatari	\N	\N	original	\N	1
tt0085991	5	Antarctica	XWW	en	imdbDisplay	\N	0
tt0085991	6	Antarctica	JP	\N	\N	subtitle	0
tt0085991	7	Antarctica	IT	\N	imdbDisplay	\N	0
tt0085991	8	Antarctica	FR	\N	\N	\N	0
tt0085991	9	Antarktyka	PL	\N	imdbDisplay	\N	0
tt0086094	1	El pequeño vagabundo	ES	\N	\N	\N	0
tt0086305	1	Pomegranate Blossom	\N	\N	\N	\N	0
tt0086305	2	Pomegranate Flower	\N	\N	\N	\N	0
tt0086305	3	Shi liu hua	CN	\N	\N	\N	0
tt0086305	4	Shi liu hua	\N	\N	original	\N	1
tt0086318	1	The Beauty & The Beast	US	\N	\N	review title	0
tt0086318	2	Skönheten och odjuret	SE	\N	imdbDisplay	\N	0
tt0086318	3	Lieber Vater, ich bin sechzehn	XWG	\N	tv	\N	0
tt0086318	4	Beauty and the Beast	XWW	en	imdbDisplay	\N	0
tt0086318	5	La bella y la bestia	VE	\N	\N	\N	0
tt0086318	6	Piekna i bestia	PL	\N	imdbDisplay	\N	0
tt0086318	7	Skønheden og udyret	DK	\N	\N	\N	0
tt0086318	8	Skønheden og udyret	\N	\N	original	\N	1
tt0086318	9	Rupikonna	FI	\N	\N	\N	0
tt0086328	1	Snack Time	US	\N	\N	\N	0
tt0086344	1	Sound of Sunshine - Sound of Rain	US	\N	\N	\N	0
tt0086369	1	Die Stille um Christine M.	XWG	\N	imdbDisplay	\N	0
tt0086369	2	De stilte rond Christine M.	NL	\N	\N	\N	0
tt0086369	3	A Question of Silence	US	\N	\N	\N	0
tt0086369	4	De stilte rond Christine M.	\N	\N	original	\N	1
tt0086369	5	Christine M. némasága	HU	\N	\N	\N	0
tt0086407	1	Tayna chyornykh drozdov	\N	\N	original	\N	1
tt0086407	2	Secret of the Blackbirds	\N	\N	\N	\N	0
tt0086407	3	Тайна чёрных дроздов	SUHH	ru	\N	\N	0
tt0086584	1	The Faithful River	\N	\N	\N	\N	0
tt0086584	2	Wierna rzeka	PL	\N	\N	\N	0
tt0086584	3	Wierna rzeka	\N	\N	original	\N	1
tt0086608	1	Give Me Back	HK	en	\N	\N	0
tt0086608	2	Xiao sheng zuo fan	\N	\N	original	\N	1
tt0086652	1	Åpen framtid	\N	\N	original	\N	1
tt0086652	2	Open Future	XWW	en	imdbDisplay	\N	0
tt0086652	3	Åpen framtid	NO	\N	\N	\N	0
tt0086982	1	Blue Heaven	US	\N	\N	\N	0
tt0087049	1	The Children of Soong Ching Ling	CA	\N	\N	\N	0
tt0087195	1	Eingeschlossen frei zu sein	XWG	\N	\N	\N	0
tt0087282	10	Forced Entry - Erzwungener Eintritt	XWG	\N	\N	\N	0
tt0087282	11	Entrando à Força	BR	\N	imdbDisplay	\N	0
tt0087282	12	Nuori, kaunis... kuollut	FI	\N	\N	\N	0
tt0087282	13	Un'ombra nel buio	IT	\N	\N	\N	0
tt0087282	14	Forced Entry	US	\N	\N	\N	0
tt0087282	15	Viaii eisodos	GR	\N	video	\N	0
tt0087282	1	Forced Entry	\N	\N	original	\N	1
tt0087282	2	The Last Entry	US	\N	alternative	\N	0
tt0087282	3	Last Rape	JP	en	imdbDisplay	\N	0
tt0087282	4	Violación sangrienta	AR	\N	imdbDisplay	\N	0
tt0087282	5	Rape in the Suburbs	US	\N	\N	reissue title	0
tt0087282	6	The Last Victim	GB	\N	video	\N	0
tt0087282	7	Mr. Death	US	\N	\N	reissue title	0
tt0087282	8	Last Victim	\N	\N	\N	\N	0
tt0087282	9	The Last Victim	NO	\N	imdbDisplay	\N	0
tt0087333	1	Gimme an 'F'	US	\N	\N	\N	0
tt0087333	2	Loca academia de animadoras	ES	\N	imdbDisplay	\N	0
tt0087333	3	Esta Torcida é Fogo	BR	\N	imdbDisplay	\N	0
tt0087333	4	The Big Cheer	US	\N	working	\N	0
tt0087333	5	Gimme an 'F'	\N	\N	original	\N	1
tt0087333	6	Cheerballs	XWG	\N	\N	\N	0
tt0087333	7	Gimme an F	US	\N	\N	video box title	0
tt0087333	8	T & A Academy 2	\N	\N	\N	\N	0
tt0087333	9	T&A Academy 2	US	\N	working	\N	0
tt0087459	1	Reise in den Tod	XWG	\N	\N	\N	0
tt0087459	2	In the Belly of the Whale	\N	\N	\N	\N	0
tt0087459	3	Wewnatrz wieloryba	PL	\N	imdbDisplay	\N	0
tt0087459	4	Im Innern des Wals	\N	\N	original	\N	1
tt0087459	5	El interior de la ballena	ES	\N	\N	\N	0
tt0087512	1	La jeune fille et l'enfer	FR	\N	\N	\N	0
tt0087512	2	La joven y la tentación	\N	\N	original	\N	1
tt0087512	3	Voglia d'amore	IT	\N	imdbDisplay	\N	0
tt0087522	1	The Other Side of Gentleman	HK	en	\N	\N	0
tt0087522	2	Jun zi hao qiu	\N	\N	original	\N	1
tt0087522	3	The Other Side of Gentleman	XWW	en	imdbDisplay	\N	0
tt0087522	4	Gwan ji ho kau	HK	yue	\N	alternative transliteration	0
tt0087592	10	Fanatic	\N	\N	\N	\N	0
tt0087592	11	The Fanatic	GB	\N	dvd	\N	0
tt0087592	12	O Último Filme de Horror	BR	\N	imdbDisplay	\N	0
tt0087592	1	Последний фильм ужасов	SUHH	ru	\N	\N	0
tt0087592	2	The Last Horror Film	\N	\N	original	\N	1
tt0087592	3	Love to Kill	XWG	\N	\N	\N	0
tt0087592	4	Fanático	ES	\N	imdbDisplay	\N	0
tt0087592	5	The Last Horror Film	US	\N	\N	\N	0
tt0087592	6	Fanatismo letal	VE	\N	\N	\N	0
tt0087592	7	El último filme de horror	MX	\N	imdbDisplay	\N	0
tt0087592	8	Fanatical Extreme	US	\N	video	\N	0
tt0087592	9	Les frénétiques	FR	\N	\N	\N	0
tt0087626	1	Lipstick and Blood	GB	\N	\N	\N	0
tt0087737	1	Mon inconnue	FR	\N	\N	\N	0
tt0087795	10	Pattuglia di notte	IT	\N	\N	\N	0
tt0087795	11	Patrulla nocturna	ES	\N	imdbDisplay	\N	0
tt0087795	12	Night Patrol	\N	\N	original	\N	1
tt0087795	13	Police epidemy	BE	fr	video	\N	0
tt0087795	14	Loca patrulla policiaca	MX	\N	imdbDisplay	\N	0
tt0087795	15	Police Patrol - Die Chaotenstreife vom Nachtrevier	XWG	\N	imdbDisplay	\N	0
tt0087795	16	Ночной патруль	SUHH	ru	\N	\N	0
tt0087795	1	Patrouille de nuit	FR	\N	\N	\N	0
tt0087795	2	Natpatruljen - dummere end politiet	DK	\N	imdbDisplay	\N	0
tt0087795	3	Night Patrol	US	\N	\N	\N	0
tt0087795	4	Nyhterini peripolos tis symforas	GR	\N	\N	transliterated ISO-LATIN-1 title	0
tt0087795	5	Purk på nattevakt	NO	\N	imdbDisplay	\N	0
tt0087795	6	Patrulha Noturna	BR	\N	imdbDisplay	\N	0
tt0087795	7	Yöpartio	FI	\N	\N	\N	0
tt0087795	8	Nocny patrol	PL	\N	\N	\N	0
tt0087795	9	Manicomio de policía	PE	\N	imdbDisplay	\N	0
tt0087930	1	Popcorn und Paprika	\N	\N	original	\N	1
tt0087930	2	Szerelem száz háton	HU	\N	imdbDisplay	\N	0
tt0087930	3	Popcorn und Paprika	XWG	\N	\N	\N	0
tt0087993	1	Hogus Pogus	\N	\N	\N	\N	0
tt0087993	2	Hocus Pocus	HK	en	\N	\N	0
tt0087993	3	Yan hak gwai	HK	yue	\N	\N	0
tt0087993	4	Ren he gui	\N	\N	original	\N	1
tt0088020	1	Rosen	SE	\N	\N	\N	0
tt0088086	1	Sensei, watashi no karada ni hi o tsukenaide	JP	\N	\N	\N	0
tt0088197	1	Stress	\N	\N	original	\N	1
tt0088197	2	Stress	FR	\N	\N	\N	0
tt0088197	3	Streß	XWG	\N	\N	\N	0
tt0088207	1	Surf II: The End of the Trilogy	\N	\N	\N	\N	0
tt0088207	2	Surf II	US	\N	\N	\N	0
tt0088207	3	Vai col surf	IT	\N	imdbDisplay	\N	0
tt0088207	4	Surf II: The End of the Trilogy	US	\N	working	\N	0
tt0088207	5	Surf II	\N	\N	original	\N	1
tt0088207	6	Surf II - Sole e Pupe a Surf City	IT	\N	imdbDisplay	\N	0
tt0088207	7	Locura de playa	ES	\N	\N	\N	0
tt0088207	8	Surf 2 - rantojen svengijengi	FI	\N	\N	\N	0
tt0088287	1	Cocaine-Paradise	XWG	\N	\N	\N	0
tt0088287	2	I kokainets grep	NO	\N	\N	video box title	0
tt0088287	3	Soihtu	FI	\N	\N	\N	0
tt0088287	4	Paraíso perdido	ES	\N	imdbDisplay	\N	0
tt0088287	5	Torchlight	\N	\N	original	\N	1
tt0088287	6	Torchlight	US	\N	\N	\N	0
tt0088287	7	Kokaiinin orja	FI	\N	\N	\N	0
tt0088310	1	Ihana, vaikea elämä	FI	\N	tv	\N	0
tt0088310	2	Led by the Nose	XWW	en	\N	\N	0
tt0088310	3	La tête dans le sac	\N	\N	original	\N	1
tt0088310	4	La tête dans le sac	FR	\N	\N	\N	0
tt0088410	1	Ngo oi san sin che	HK	yue	\N	\N	0
tt0088410	2	Wo ai shen xian zhe	\N	\N	original	\N	1
tt0088410	3	My Darling Genie	HK	en	\N	\N	0
tt0088441	1	Zadarski memento	XYU	\N	\N	\N	0
tt0088645	1	1918	US	\N	\N	\N	0
tt0088680	10	Lies	US	\N	\N	original script title	0
tt0088680	11	After Hours: Quelle nuit de galère	FR	\N	imdbDisplay	\N	0
tt0088680	12	Idiotska noć	RS	\N	\N	\N	0
tt0088680	13	После работы	SUHH	ru	\N	\N	0
tt0088680	14	Μετά τα μεσάνυχτα	GR	\N	\N	\N	0
tt0088680	15	En natt i New York	FI	sv	imdbDisplay	\N	0
tt0088680	16	Natt på Manhattan	NO	\N	\N	\N	0
tt0088680	17	Lidérces órák	HU	\N	\N	\N	0
tt0088680	18	Después de hora	MX	\N	imdbDisplay	\N	0
tt0088680	19	A Night in SoHo	US	\N	working	\N	0
tt0088680	1	Idiotska noć	HR	\N	\N	\N	0
tt0088680	20	Jo, qué noche	ES	\N	imdbDisplay	\N	0
tt0088680	21	Efter fyraften	DK	\N	imdbDisplay	\N	0
tt0088680	22	Meta ta mesanyhta	GR	\N	\N	transliterated ISO-LATIN-1 title	0
tt0088680	23	Quina nit!	ES	ca	\N	\N	0
tt0088680	24	Po godzinach	PL	\N	\N	\N	0
tt0088680	25	Idiotska noc	SI	\N	imdbDisplay	\N	0
tt0088680	26	Después de hora	AR	\N	\N	\N	0
tt0088680	27	Die Zeit nach Mitternacht	DE	\N	imdbDisplay	\N	0
tt0088680	28	Geç Saatler	TR	tr	imdbDisplay	\N	0
tt0088680	29	Después de hora	PE	\N	tv	\N	0
tt0088680	2	Die Zeit nach Mitternacht	XWG	\N	\N	\N	0
tt0088680	30	O noapte ciudata	RO	\N	imdbDisplay	\N	0
tt0088680	31	En natt i New York	SE	\N	\N	\N	0
tt0088680	3	Depois de Horas	BR	\N	\N	\N	0
tt0088680	4	Часове по-късно	BG	bg	\N	\N	0
tt0088680	5	Illasta aamuun	FI	\N	imdbDisplay	\N	0
tt0088680	6	Nova Iorque Fora de Horas	PT	\N	\N	\N	0
tt0088680	7	After Hours	US	\N	\N	\N	0
tt0088680	8	Fuori orario	IT	\N	\N	\N	0
tt0088680	9	After Hours	\N	\N	original	\N	1
tt0088751	1	Attack of the B-Movie Monster	US	\N	working	\N	0
tt0088751	2	The Naked Monster	\N	\N	original	\N	1
tt0088751	3	The Naked Monster	US	\N	\N	\N	0
tt0088775	10	Militari su con la vita	IT	\N	imdbDisplay	\N	0
tt0088775	11	Saias P'ra Cima... a Tropa Está em Baixo!	PT	\N	imdbDisplay	\N	0
tt0088775	12	Militaire academie	NL	\N	\N	informal literal title	0
tt0088775	13	Up the Military	GB	\N	\N	\N	0
tt0088775	14	Richmond, VA	US	\N	working	\N	0
tt0088775	15	Basic Training	US	\N	\N	\N	0
tt0088775	16	Secretaria militar	PE	\N	imdbDisplay	\N	0
tt0088775	17	Armée en délire	CA	fr	imdbDisplay	\N	0
tt0088775	1	Jo, con los militares	ES	\N	\N	\N	0
tt0088775	2	Piger på rekrutskolen	DK	\N	imdbDisplay	\N	0
tt0088775	3	Basic Training	\N	\N	original	\N	1
tt0088775	4	Bombenstimmung im Hauptquartier	XWG	\N	\N	\N	0
tt0088775	5	Militaire academie	BE	qbn	video	\N	0
tt0088775	6	Uniformes et porte-jarretelles	FR	\N	\N	\N	0
tt0088775	7	Mia gynaika sto stratopedo	GR	\N	\N	transliterated ISO-LATIN-1 title	0
tt0088775	8	Toisenlainen totuus Pentagonista	FI	\N	\N	\N	0
tt0088775	9	Up the Pentagon	US	\N	working	\N	0
tt0088814	10	Černý kotel	CZ	\N	\N	\N	0
tt0088814	11	Taran i magiczny kociol	PL	\N	imdbDisplay	\N	0
tt0088814	12	Taron e la pentola magica	IT	\N	\N	\N	0
tt0088814	13	Taron y el caldero mágico	ES	\N	imdbDisplay	\N	0
tt0088814	14	Taran en de Toverketel	NL	\N	video	\N	0
tt0088814	15	Taran och den magiska kitteln	FI	sv	\N	\N	0
tt0088814	16	Το μαύρο καζάνι	GR	\N	\N	\N	0
tt0088814	17	Чёрный котёл	RU	\N	\N	\N	0
tt0088814	18	Taran og den sorte gryte	NO	\N	imdbDisplay	\N	0
tt0088814	19	A fekete üst	HU	\N	imdbDisplay	\N	0
tt0088814	1	Juodasis katilas	LT	\N	imdbDisplay	\N	0
tt0088814	20	Taran und der Zauberkessel	DE	\N	imdbDisplay	\N	0
tt0088814	21	Taran i la caldera màgica	ES	ca	tv	\N	0
tt0088814	22	Cauldron	JP	en	imdbDisplay	\N	0
tt0088814	23	Taran og den magiske gryde	DK	\N	\N	\N	0
tt0088814	24	Taran och den magiska kitteln	SE	\N	\N	\N	0
tt0088814	25	Črni kotel	SI	\N	\N	\N	0
tt0088814	26	O Tarzan kai to magiko kazani	GR	\N	\N	transliterated ISO-LATIN-1 title	0
tt0088814	27	Taram et le chaudron magique	FR	\N	\N	\N	0
tt0088814	28	Taran and the Magic Cauldron	\N	\N	\N	\N	0
tt0088814	29	The Black Cauldron	\N	\N	original	\N	1
tt0088814	2	Taram et le chaudron magique	CA	fr	\N	\N	0
tt0088814	30	El caldero mágico	XWW	es	\N	\N	0
tt0088814	31	Черният Казан	BG	bg	\N	\N	0
tt0088814	32	O Caldeirão Mágico	BR	\N	\N	\N	0
tt0088814	33	Taran und der Zauberkessel	XWG	\N	imdbDisplay	\N	0
tt0088814	34	Taran e o Caldeirão Mágico	PT	\N	imdbDisplay	\N	0
tt0088814	35	Taran en de toverketel	NL	nl	imdbDisplay	\N	0
tt0088814	36	Disneys Taran und der Zauberkessel	XWG	\N	tv	\N	0
tt0088814	37	The Black Cauldron	US	\N	\N	\N	0
tt0088814	38	Crni kotao	HR	\N	imdbDisplay	\N	0
tt0088814	3	Patil-e siah	IR	fa	imdbDisplay	\N	0
tt0088814	4	Crni kotao	RS	\N	imdbDisplay	\N	0
tt0088814	5	To mavro kazani	GR	\N	dvd	\N	0
tt0088814	6	Чeрный котел	SUHH	ru	\N	\N	0
tt0088814	7	El caldero mágico	AR	\N	\N	\N	0
tt0088814	8	Hiidenpata	FI	\N	\N	\N	0
tt0088814	9	El caldero mágico	MX	\N	imdbDisplay	\N	0
tt0088822	1	Blood Beat	\N	\N	original	\N	1
tt0088822	2	Blood Beat	US	\N	\N	\N	0
tt0088822	3	Blood Beat - Pulsschlag des Schreckens	XWG	\N	\N	\N	0
tt0088822	4	Sortilèges	FR	\N	\N	\N	0
tt0088822	5	Bloodbeat	US	\N	\N	alternative spelling	0
tt0088906	1	Chico Rei	BR	\N	\N	\N	0
tt0088921	1	Czarna strzala	PL	\N	imdbDisplay	\N	0
tt0088921	2	The Black Arrow	US	\N	imdbDisplay	\N	0
tt0088921	3	Чёрная стрела	SUHH	ru	\N	\N	0
tt0088921	4	Der schwarze Pfeil	DDDE	\N	imdbDisplay	\N	0
tt0088921	5	Fekete nyíl	HU	\N	\N	\N	0
tt0088921	6	Chyornaya strela	\N	\N	original	\N	1
tt0088921	7	Den svarta pilen	SE	\N	\N	\N	0
tt0088921	8	The Black Arrow	\N	\N	\N	\N	0
tt0088995	1	Wie der Vater, so der Sohn	DDDE	\N	\N	\N	0
tt0088995	2	De tal Pedro tal astilla	CU	\N	\N	\N	0
tt0088995	3	De tal Pedro tal astilla	\N	\N	original	\N	1
tt0089043	1	The Double Burden: Three Generations of Working Mothers	US	\N	\N	\N	0
tt0089083	1	Meine ersten 200 Jahre	XWG	\N	imdbDisplay	\N	0
tt0089083	2	Elsö kétszáz évem	\N	\N	original	\N	1
tt0089083	3	Moje pierwsze 200 lat	PL	\N	imdbDisplay	\N	0
tt0089083	4	Első kétszáz évem	HU	\N	\N	\N	0
tt0089083	5	The First Two Hundred Years of My Life	XWW	en	imdbDisplay	\N	0
tt0089219	1	Bitter Juniper	\N	\N	\N	\N	0
tt0089219	2	Gorkiy mozhzhevel'nik	\N	\N	original	\N	1
tt0089219	3	Gorkiy mozhzhevel'nik	SUHH	\N	\N	\N	0
tt0089288	1	Ein Mann mit Erfolg	XWG	\N	\N	\N	0
tt0089288	2	Menestyksen mies	FI	\N	\N	\N	0
tt0089288	3	A Successful Man	XWW	en	imdbDisplay	\N	0
tt0089288	4	Um homem de êxito	PT	\N	festival	\N	0
tt0089288	5	Un hombre de éxito	CU	\N	\N	\N	0
tt0089288	6	Un hombre de éxito	\N	\N	original	\N	1
tt0089288	7	Der Karrierist	DDDE	\N	alternative	\N	0
tt0089288	8	En mand med succes	DK	\N	imdbDisplay	\N	0
tt0089470	10	Legenden om Billie Jean	NO	\N	imdbDisplay	\N	0
tt0089470	11	Legenda o Billie Jean	PL	\N	\N	\N	0
tt0089470	12	Zeit der Vergeltung	XWG	\N	\N	\N	0
tt0089470	13	Легенда о Билли Джин	SUHH	ru	\N	\N	0
tt0089470	14	A Lenda de Billie Jean	BR	\N	imdbDisplay	\N	0
tt0089470	15	The Legend of Billie Jean	US	\N	\N	\N	0
tt0089470	16	La leggenda di Billie Jean	IT	\N	\N	\N	0
tt0089470	17	Legenden om Billie Jean	SE	\N	tv	\N	0
tt0089470	1	Legenda Billie Jeanista	FI	\N	\N	\N	0
tt0089470	2	The Legend of Billie Jean	\N	\N	original	\N	1
tt0089470	3	La leyenda de Billie Jean	PE	\N	imdbDisplay	\N	0
tt0089470	4	La leyenda de Billie Jean	ES	\N	\N	\N	0
tt0089470	5	A Lenda de Billie Jean	PT	\N	\N	\N	0
tt0089470	6	Billie Jean	GR	\N	video	\N	0
tt0089470	7	Billie Jean legendája	HU	\N	imdbDisplay	\N	0
tt0089470	8	Fair Is Fair	US	\N	working	\N	0
tt0089470	9	La leyenda de Billie Jean	MX	\N	imdbDisplay	\N	0
tt0089491	10	To ploio ton paranomon	GR	\N	\N	transliterated ISO-LATIN-1 title	0
tt0089491	11	O Navio Farol	PT	\N	imdbDisplay	\N	0
tt0089491	12	Ataque em Alto-Mar	BR	\N	\N	\N	0
tt0089491	13	Fyrskibet	DK	\N	imdbDisplay	\N	0
tt0089491	14	Le bateau phare	FR	\N	imdbDisplay	\N	0
tt0089491	15	Majakkalaiva	FI	\N	\N	\N	0
tt0089491	16	Плаващият фар	BG	bg	\N	\N	0
tt0089491	17	The Lightship	US	\N	\N	\N	0
tt0089491	18	Das Feuerschiff	XWG	\N	\N	\N	0
tt0089491	1	Le bateau-phare	CA	fr	\N	\N	0
tt0089491	2	Killers at Sea	US	\N	tv	\N	0
tt0089491	3	Fyrskeppet	SE	\N	\N	\N	0
